超能力组织生产,超能力组织生产：矿井核定生产能力90万吨/年，2024年1月生产原煤10.34万吨，月产量大于矿井核定(设计)生产能力10％。违反《国务院关于预防煤矿生产安全事故的特别规定》第八条第二款第一项；《煤矿重大事故隐患判定标准》第四条第一项的规定。,《煤矿重大事故隐患判定标准》第四条第一项
使用无安全保护装置的凿井绞车升降人员,矿井回风立井（原副立井）延深工程施工期间采用JZ-10/600A型凿井绞车代替提升绞车升降人员，该绞车无安全保护装置。,《煤矿重大事故隐患判定标准》第十八条第七项
未实现风电、甲烷电闭锁,2022年5月5日，现场对43103辅助运输顺槽回风侧甲烷传感器报警功能进行测试时，不能切断43103辅助运输顺槽内带式输送机电源。,《煤矿重大事故隐患判定标准》第八条第八项
未按机械化改造要求形成永久排水系统,2023年5月5日对矿井进行检查时，矿井未按照《神木县瑶镇乡黄土庙煤矿机械化改造安全设施设计》《关于神木县瑶镇乡黄土庙煤矿机械化改造安全设施设计的批复》（陕煤安监二发〔2020〕175号）的要求，完成排水管路的安装，未建成永久排水系统，首采工作面43103工作面已贯通。,《煤矿重大事故隐患判定标准》第九条第七项
未按规定安设甲烷传感器,矿井407运输顺槽掘进工作面为半煤岩巷道，检查时该巷道已掘30余m，回风流未安设甲烷传感器，核对矿井监控系统传感器布置图，无该巷道回风流的甲烷传感器。,《煤矿重大事故隐患判定标准》第七条第二项
超能力组织生产,常家梁胜利煤矿超能力组织生产，矿井核定生产能力30万t/a，2023年3月生产原煤165353吨，2023年4月生产原煤149550.5吨。,《煤矿重大事故隐患判定标准》第四条第一项
设备失爆,井下盘区内防爆型电气失爆：20101综采工作面3#移动变压器进线电缆、20101运输顺槽皮带机头移动变压器进线电缆、201运输巷掘进工作面配电点移动变压器进线电缆均为铠装电缆（型号均为MYJV22-8.7/10 3X70mm2型），进线口均采用压盘式喇叭嘴。,《煤矿重大事故隐患判定标准》第十三条第三项
通风系统不可靠组织掘进施工,"201回风巷为煤巷，2023年3月2日开掘，2023年4月2日完成，4月17日至22日进行喷浆作业，现已喷浆50m，剩余155m未喷,该巷道设计需风量183m³/min，4月29日检查时现场测风，低速风表不动作（风表最低量程为0.2m/s），实际风量低于130.8m³/min（10.9㎡*0.2m/s*60s），实际供风量小于设计需风量。201辅运巷与201回风巷之间的联巷（201-1运输顺槽开口联巷）无通风设施。",《煤矿重大事故隐患判定标准》第八条第一项
"有冲击地压危险，
超员作业",ZF4405运输顺槽掘进工作面经评价具有冲击危险，2023年4月29日中班现场检查时，防冲限员管理站至迎头段共有11人作业。,《煤矿重大事故隐患判定标准》第十一条第五项
未配备分管安全的副总经理,该煤矿原安全副总经理尚勇2023年2月22日申请辞职，2023年2月底离矿，2023年3月至今煤矿未配备分管安全的副总经理,《煤矿重大事故隐患判定标准》第十八条第一项
未实现风电、甲烷电闭锁,查煤矿安全监控系统发现：2023年4月23日9时09分至11时37分期间，3306底抽巷掘进工作面风筒传感器状态显示“无风”，当日10时06分，3306底抽巷动力馈电状态由“无电”变为“有电”，风电闭锁装置不能正常使用。,《煤矿重大事故隐患判定标准》第八条第八项
未按规定安设甲烷传感器,3306底抽巷掘进工作面施工防突措施钻孔的钻机回风侧10m范围内未设置甲烷传感器。,《煤矿重大事故隐患判定标准》第七条第二项
有自然发火征兆，未采取安全防范措施，继续生产建设,2023年4月14日矿井通过20102备采工作面疏放上覆1-2煤采空区积水钻孔抽取气样分析，1-2煤采空区CO浓度最大超过999ppm，出现自燃发火征兆，未停止20101回风顺槽掘进作业。,《煤矿重大事故隐患判定标准》第十二条第三项
露天开采未编制设计，组织冒险作业,神木市孙家岔镇崖窑峁矿业有限公司现代化养殖基地建设项目露天剥挖1-2煤安全煤柱工程，未编制设计，一面坡作业，未划分台阶，实测边坡角最大角度达78°，东部边坡局部已发生垮塌未及时停止施工。,《煤矿重大事故隐患判定标准》第十八条第十项
擅自破坏保护煤柱开采,神木市孙家岔镇崖窑峁矿业有限公司现代化养殖基地建设项目以露天开采方式破坏1-2煤安全煤柱。,《煤矿重大事故隐患判定标准》第十条第三项
造假，图纸作假、隐瞒采掘工作面,矿井图纸作假、隐瞒采掘工作面，采掘工程平面图、通风系统图未填绘3308皮带上山、3308轨道上山掘进工作面。,《煤矿重大事故隐患判定标准》第十八条第五项
设备失爆,三盘区运输大巷约400m处有一个高压接线盒采用铠装电缆直接引入盘形喇叭口，未采用浇注式电缆接线盒，失去防爆性能。,《煤矿重大事故隐患判定标准》第十三条第三项
安全出口不畅通,4104综采工作面安全出口不畅通。运输顺槽安全出口约20米巷道高约0.8米、宽约0.7米。,《煤矿重大事故隐患判定标准》第十三条第五项
设备失爆,检查时发现采区变电所入口处巷道内悬挂的10KV高压铠装电缆护套损坏，露出屏蔽层。,《煤矿重大事故隐患判定标准》第十三条第三项
未按规定安设甲烷传感器,矿井西回风大巷掘进工作面为半煤岩巷道已掘进21米，工作面和回风侧均未按照规定安设甲烷传感器。,《煤矿重大事故隐患判定标准》第七条第二项
未落实区域防突措施组织掘进作业,矿井将3#煤作为11#煤保护层开采，3#煤层的1031、1032、1131、1132、1231、1232工作面开采过程中，留设有煤柱，煤柱影响范围覆盖110B运输顺槽、回风顺槽、切眼及工作面部分区域，110B运输顺槽、回风顺槽及切眼受煤柱影响范围内在掘进期间未执行区域防突措施。,《煤矿重大事故隐患判定标准》第六条第四项
未落实区域防突措施组织掘进作业,21512运输顺槽、回风顺槽突出煤层掘进期间，在上部3#煤保护层未开采煤柱影响段采用顺层钻孔预抽煤巷条带区域防突措施，设计抽采半径1.8m（满足抽采负压不低于13kPa，抽采时间不少于90天）。回风顺槽段1-8号钻孔施工时间为2022年11月3日，达标评判时间为2023年1月15日，抽采时间为73天；运输顺槽段1#、2#钻孔施工时间为2022年11月28日，达标评判时间为2022年12月18日，抽采时间为20天，未按照设计抽采时间抽采，抽采存在空白带开始掘进。21512回风巷采用顺层钻孔预抽煤巷条带区域防突措施，区域防突措施效果检验孔中，XJ1#、XJ2#间距为35m，不符合要求。,"《煤矿重大事故隐患判定标准》第四条第五项"
造假，图纸作假、隐瞒采掘工作面,矿井图纸作假、隐瞒采掘工作面。采掘工程平面图、通风系统图未填绘南二下山采区尾部斜巷、21316切眼回风联络巷掘进工作面，实际这两个工作面近期有掘进作业，检查前进行了密闭。,《煤矿重大事故隐患判定标准》第十八条第五项
未按设计完成排水系统,"矿井延深到二水平时未按设计要求建成431盘区排水系统安装排水泵及排水管路,仅依靠泄水孔自流排至521盘区水仓。",《煤矿重大事故隐患判定标准》第九条第七项
超能力组织生产,矿井2023年3月份原煤产量16.1766万吨，大于核定生产能力（0.9Mt/a）的10％。,《煤矿重大事故隐患判定标准》第四条第一项
未查明水文地质条件、采空区、废弃老窑积水等，组织生产,未查明矿井井田范围内采空区、废弃老窑积水等情况而组织生产。未对受采空区积水影响的煤层编制分区管理设计并划分可采区、缓采区和禁采区。,《煤矿重大事故隐患判定标准》第九条第一项
超能力组织生产,2023年2月份生产原煤80041.7吨，3月份生产原煤92735吨，月产量均大于矿井核定生产能力（60万吨/年）的10％。,《煤矿重大事故隐患判定标准》第四条第一项
未按规定足额提取、使用安全费用,矿井使用安全生产费用于2022年9月30日购买1台TLL-1200型末煤离心机，于2023年2月13日购买2台YBC-170Kw型连采机电动机，未按照国家规定范围使用安全生产费用。,《煤矿重大事故隐患判定标准》第十八条第二项
超头面布置,矿井302盘区单翼布置，2023年2月13日至4月3日同时在30201综采工作面、30202综采工作面组织回采。,《煤矿重大事故隐患判定标准》第四条第四项
超能力组织生产,矿井2023年2月原煤产量为19.163万吨，3月原煤产量为27.21万吨，月原煤产量均大于矿井核定生产能力（1.2Mt/a）的10%。,《煤矿重大事故隐患判定标准》第四条第一项
瓦斯漏检,5301工作面瓦斯检查存在漏检。2023年3月28日下午到该工作面回风巷检查时发现5301工作面瓦斯牌板填写日期为2023年3月27日。,《煤矿重大事故隐患判定标准》第五条第一项
未按规定足额提取、使用安全费用,未按照国家规定足额提取安全生产费用:2022年度矿井原煤产量为2120187吨，按规定应提取39635264.1元（核定产能180万吨，超能力生产违法行为已由府谷能源局处罚），实际按1819051.06吨提取32612775.90元安全生产费用，少提取7022488.2元。,《煤矿重大事故隐患判定标准》第五条第一项
瓦斯漏检,50305综采工作面2023年3月21日零点班和21日四点班作业期间每班只检查一次CH4和C02浓度。,《煤矿重大事故隐患判定标准》第五条第一项
通风系统未按设计形成组织生产,矿井北采区+400以下未按开采设计部署运输和回风下山形成完整的通风系统，1102采煤工作面推采约100m；,《煤矿重大事故隐患判定标准》第八条第四项
未严格执行掘进工作面两探,1202进风顺槽设计附近有低阻异常区，该巷道掘进时只在开口处做过一次瞬变电磁物探，没有进行钻探；1202回风顺槽掘进期间没有进行物探和钻探。,《煤矿重大事故隐患判定标准》第九条第三项
未配备专业技术人员，未按要求建立健全安全技术管理体系,煤矿属于衰老矿井，安全管理人员和专业技术人员流失严重，矿井未成立机电队、通风队安全管理机构不健全，矿长崔旺岗位安全责任制履行不到位；总工程师兰龙未组织建立健全本公司安全技术管理体系，通风图纸更新不及时，岗位安全责任制履行不到位；现场抽查安全副矿长冯斌对本岗位安全生产责任制不清楚。矿井未按照规定配备专职负责掘进、地测工作的专业技术人员，防治水副总师陈光德兼生产技术科科长长和防治水技术员。,《煤矿重大事故隐患判定标准》第十八条第一项
造假，隐瞒井下作业人数,煤矿提供虚假信息、隐瞒下井人数，对2023年3月13-14日在主斜井井筒内安装带式输送机人员不配发人员位置监测系统识别卡、采用两本矿灯发放登记簿隐瞒下井人数。,《煤矿重大事故隐患判定标准》第十八条第五项
造假，图纸作假、隐瞒采掘工作面,煤矿图纸作假，隐瞒503探巷掘进工作面，井下采掘工程平面图中虚假绘制11501综采工作面回采进度。,《煤矿重大事故隐患判定标准》第十八条第五项
非法组织生产,矿井为设计生产能力60万吨/年的资源整合矿井，属改扩建矿井，矿井在未取得采矿许可证的情况下在改扩建区域11501综采工作面组织生产，11501综采工作面自2022年5月至2023年3月推采长度约558米。,《煤矿重大事故隐患判定标准》第十五条第三项
自然发火严重，未采取有效措施,矿井开采的2号煤为自燃煤层，2022年4月18日-10月18日联合试运转期间，未按规定采取综合防灭火措施。未按《2203综采工作面回采作业规程》规定每天喷洒阻化剂，2022年8月27日以后在推采过程中未喷洒阻化剂。,《煤矿重大事故隐患判定标准》第十二条第一项
造假，图纸作假、隐瞒采掘工作面,煤矿图纸作假，隐瞒2204回风顺槽掘进工作面。矿井2022年12月7日在煤矿安全生产基础信息平台上传的采掘工程平面图无2204回风顺槽及切眼巷道，现场检查时矿井提供的2023年2月采掘工程平面图中无2204回风顺槽及切眼巷道，下井检查时发现2204回风顺槽及切眼已掘进450m。,《煤矿重大事故隐患判定标准》第十八条第五项
非法组织生产,矿井《安全生产许可证》已注销，原开采设计采煤方法为炮采，现采煤方法变更为综合机械化开采，在未履行开采设计变更和安全设施设计变更审批手续且未取得复产复工批复的情况下，擅自在井下开展中央水泵房改造施工、巷道修复作业及管路安装等工作。,《煤矿重大事故隐患判定标准》第十五条第一项
未查明水文地质条件、采空区、废弃老窑积水等，生产建设,矿井未查明井田全部范围内采空区积水情况而组织建设。该矿2022年1月份由中煤西安设计工程有限责任公司出具的《水文地质类型划分报告》指出应进一步查明4号、7号、8-2号煤层采空区积水情况，2022年8月15日煤矿与中国煤炭地质总局煤航地质勘察院签订合同，开展隐蔽致灾因素普查工作，至今煤矿仍未取得《隐蔽致灾因素普查报告》，在2022年6月29日至2022年8月19日和2022年12月1日至2023年1月13日期间，煤矿组织建设。,《煤矿重大事故隐患判定标准》第九条第一项
掘进工作面瓦斯排放“一风吹”,2023年3月14日10时59分，回风巷综掘工作面甲烷传感器浓度达到3.9%，未按照国家规定制定安全技术措施，擅自开启局部通风机恢复通风进行作业。,《煤矿重大事故隐患判定标准》第五条第三项
瓦斯超限作业,2023年3月14日10时18分31秒，回风巷综掘工作面甲烷传感器报警浓度达到1.0%，该传感器报警，10时21分18秒该传感器浓度达到1.5%，切断该工作面非本质安全型电源，10时59分08秒，该传感器浓度达到3.9%。在此时间范围内工作面甲烷超限，该工作面距离迎头70m左右处有2名工人进行更换风筒作业，未停止工作，未撤出人员。,《煤矿重大事故隐患判定标准》第五条第二项
造假，图纸作假,机轨运输大巷维修工作面已施工约700米，但采掘工程平面图与矿井设计图、巷道布置图中填绘的机轨运输大巷维修工作面范围内的采空区位置和面积大小不一致，且矿长、总工程师在采掘工程平面图、巷道布置图中审核签字。,《煤矿重大事故隐患判定标准》第十八条第五项
设备失爆,50206综采工作面机尾2号摄像头为防爆型电气设备，额定电压127V。3月17日现场检查发现该摄像头电源线松动，破皮露芯线，存在失爆现象,《煤矿重大事故隐患判定标准》第十三条第三项
自然发火严重，未采取有效措施,矿井5-1煤层属于易自燃煤层，《5-1煤层防灭火专项设计》规定“综采工作面回采期间采用预防性注浆防灭火方案，在初采、末采期间进行注浆”。经查询注浆记录、监控系统发现：2月16日至3月9日，矿井50206综采工作面初采期间，未对采空区进行黄泥灌浆作业。,《煤矿重大事故隐患判定标准》第十二条第一项
使用明令禁止的淘汰设备,井下中央水仓入口处一台在用型号为QBZ-60的磁力启动器使用JDB电动机综合保护器，该设备为《禁止井工煤矿使用的设备及工艺目录（第四批）》中的禁用设备。,《煤矿重大事故隐患判定标准》第十三条第一项
通风系统不可靠，未按设计形成完整通风系统,矿井一采区轨道下山、皮带下山与回风下山边界处未按资源整合实施方案开采设计使用联巷贯通形成完整通风系统，采区回风经采区变电所回风联巷进入采区回风巷，且采区变电所回风联巷风门联锁失效。,《煤矿重大事故隐患判定标准》第八条第四项、《煤矿重大事故隐患判定标准》第八条第六项
非法组织生产,煤矿新建的回风立井安全设施设计未经有关部门审查同意，检查时发现已掘进33m。,《煤矿重大事故隐患判定标准》第十五条第一项
监控系统不能正常运行,Ⅲ42上3里机巷中部激光甲烷传感器T中，现场标校显示值超差（标气浓度1.90%CH4，实际显示值2.15% CH4），且无法调校；现场标校甲烷传感器时，传感器报警功能失效。,《煤矿重大事故隐患判定标准》第十五条第一项
有透水征兆，未立即停止作业撤出人员,3106综采工作面38号至99号液压支架上方顶板淋水较大，89号至98号液压支架后方采空区有大量涌水流出，3106回风顺槽260米至450米处顶板淋水较大，有透水征兆，未立即停止作业并撤出所有受水患威胁地点的人员。,《煤矿重大事故隐患判定标准》第九条第五项
超能力组织生产,矿井月产量大于矿井核定(设计)生产能力10％：矿井核定生产能力60万吨/年，2022年12月生产原煤9.4634万吨，2023年2月生产原煤11.9785万吨。,《煤矿重大事故隐患判定标准》第四条第一项
非法组织生产,大柳塔煤矿2号煤三盘区露天开采建设项目在未取得联合试运转批复的情况下，2022年9月至2023年2月组织生产活动。,《煤矿重大事故隐患判定标准》第十五条第三项
未配备专业技术人员,煤矿未分别配备负责通风、地测及防治水工作的专业技术人员。,《煤矿重大事故隐患判定标准》第十八条第一项
未建成防、排水系统组织开拓掘进,禾草沟煤业有限公司开拓3-2煤水平，延深到设计水平时，未建成防、排水系统而违规开拓掘进304盘区辅运大巷、304盘区胶运大巷和304盘区回风大巷。,《煤矿重大事故隐患判定标准》第九条第七项
超能力组织生产,矿井核定生产能力为240万吨/年，2022年3月份生产原煤25.03万吨、12月份生产原煤28.94万吨，以上2个月原煤产量均大于矿井核定生产能力的10％。,《煤矿重大事故隐患判定标准》第四条第一项
未查明采空区、废弃老窑范围、积水等，组织掘进,主水仓掘进工作面地质说明书中提出：由于北关煤矿已开采多年，老空积水情况不详，掘进中受老空水威胁，要求掘进时预先对采空区进行探放水。矿井在采空区、废弃老窑范围不清、积水情况不明的情况下进行主水仓掘进工作面掘进，未开展物探和钻探。,《煤矿重大事故隐患判定标准》第九条第一项
自然发火严重，未采取有效措施,矿井开采自燃煤层，未按规定采取综合防灭火措施。《延安市禾草沟二号煤矿有限公司矿井防灭火专项设计》规定：“正常生产时期（工作面推进速度6m/d）不需要灌浆；当工作面推进速度小于150m/月时，工作面每推进25天对采空区“两道”注一次浆，形成浆体隔离带”。2022年9月至2023年1月1123综采工作面推进度为300m，未达到6m/d要求，且月推进度小于150m，未按要求注浆。《延安市禾草沟二号煤矿有限公司综采二队1123工作面采空区黄泥灌浆记录本》显示：2022年8月25日至今无灌浆记录。,《煤矿重大事故隐患判定标准》第十二条第一项
自然发火严重，未采取有效措施,煤矿开采的5-1煤自燃倾向性为容易自燃，未采取2种及以上防灭火技术手段实施主动预防煤层自然发火的综合防灭火措施，煤矿《2023年度防灭火专项设计》《51203综采工作面防灭火措施》中规定工作面正常回采期间只采用喷洒阻化剂一种方法，在现场检查时发现阻化剂喷洒系统实际未使用，阻化剂泵进液管长期未用、锈蚀严重，排液管捆绑在一起，且管路未敷设至工作面。,《煤矿重大事故隐患判定标准》第十二条第一项
超头面布置,煤矿井下一盘区西翼布置3111运顺、3111回顺、3109残采运顺3个半煤岩巷掘进工作面同时作业。,《煤矿重大事故隐患判定标准》第四条第四项
未实现风电、甲烷电闭锁,2月16日9时57分，102辅助运输顺槽掘进工作面因两部局部通风机停运后停风引发瓦斯超限，造成工作面T1甲烷传感器最大浓度达1.14%。10时28分，在局部通风机未恢复运转、瓦斯仍为1.06%的情况下，监控值班人员段佳旭通过安全监控系统远程将102辅助运输顺槽断电器调整至复电状态，导致断电范围内可以进行人工送电。,《煤矿重大事故隐患判定标准》第八条第八项
掘进工作面瓦斯排放“一风吹”,2月15日17时53分，中央带式输送机大巷掘进工作面因两部局部通风机停运后停风引发瓦斯超限，造成该工作面T1甲烷传感器最大浓度达1.58%。18时37分该工作面恢复供电，当班电工权建勇未执行《煤矿安全规程》第一百七十六条第二款“必须采取安全措施，控制风流排放瓦斯”的规定，直接开启局部通风机采用“一风吹”的方式排放停风区域积聚瓦斯。,《煤矿重大事故隐患判定标准》第五条第三项
超能力组织生产,矿井2022年核定生产能力为0.60Mt/a，2022年8月、9月、11月单月产量分别为0.195 Mt、0.189 Mt、0.182 Mt 。,《煤矿重大事故隐患判定标准》第四条第一项
通风系统不可靠，主要进回风大巷之间风流短路,南辅运大巷风流通过3113两顺槽间的联络巷进入南回风大巷，3113两顺槽间联络巷中使用风帘作为临时通风设施，风帘无法覆盖全断面，风流短路。,《煤矿重大事故隐患判定标准》第八条第六项
非法承包井下工程,神木大砭窑气化煤有限责任公司在处于正常生产状态的情况下，于2022年9月18日与承包商田昌盛签订《煤矿巷道掘进承包合同》，将井下四盘区巷道掘进作业作为独立工程发包给田昌盛个人。,《煤矿重大事故隐患判定标准》第十六条第五项
安全设施不到位组织作业,矿井为高瓦斯矿井，1312备采工作面已试采11m，试采期间工作面及其回风巷和回风隅角未安装甲烷传感器。,《煤矿重大事故隐患判定标准》第七条第二项
超头面布置,在3-2煤同一盘区内的一翼布置32307综采工作面和32304综采工作面交替生产。2022年10月7日32307综采工作面和32304综采工作面同时组织生产原煤2800吨和800吨；2022年11月3日32307综采工作面和32304综采工作面同时组织生产原煤800吨和2600吨；2022年11月8日32307综采工作面和32304综采工作面同时组织生产原煤1400吨和2600吨；2022年11月15日32307综采工作面和32304综采工作面同时组织生产原煤1200吨和2400吨。,《煤矿重大事故隐患判定标准》第四条第四项
采（盘）区内防爆型电气设备失爆,2023年01月18日17:44:52，安装在机轨合一巷掘进工作面回风流中的25Kw绞车供电线路接线盒内阴燃，产生烟雾造成机轨合一巷CO传感器超限报警7分38秒，最大值33.75ppm。经现场核查发现，该接线盒防爆结合面锈蚀、坑洼不平，有两处机械伤痕宽度和深度均超过1mm，无防锈油、密封不严，失去不传爆性能，存在失爆。,《煤矿重大事故隐患判定标准》第十三条第三项
采掘接续紧张,煤矿核定生产能力为60万吨/年。回采煤量16.1万吨，可采期为3.2个月；准备煤量38.1万吨，可采期为7.6个月；开拓煤量38.1万吨，可采期为7.6个月；煤矿“三量”小于国家规定的最短时间。煤矿尽管制定了限产措施，月产量由5万吨降至4万吨，“三量”可采期仍不符合规定。,《煤矿重大事故隐患判定标准》第四条第三项
自然发火严重，未采取有效措施,矿井开采的3#煤层为容易自燃煤层，防灭火措施执行不到位。《30106综采工作面作业规程》中规定工作面日常防灭火措施采用喷洒阻化剂一种措施，未按要求采取两种及以上综合防灭火技术措施；该矿2022年12月29-31日，2023年1月19号到29号停产期间，未对工作面喷洒阻化剂，也未采取黄泥灌浆或注氮等其他措施；现场检查时上隅角束管监测管线断开，无法监测采空区气体。,《煤矿重大事故隐患判定标准》第十二条第一项
瓦斯漏检,现场检查时，401106综放工作面回风顺槽200米里程牌以里的3处凹陷空间体积超过5m3的高冒区未设置瓦斯检查点；查阅2022年11月、12月和2023年1月《矿井瓦斯检查点设置计划表》《自燃发火观测点设置计划表》，对401106综放工作面回风顺槽已设置的6处高冒区检查点，规定检查周期为每天1次，低于每班1次的规定。,《煤矿重大事故隐患判定标准》第五条第一项
自然发火严重，未采取有效措施,2-2煤层为容易自燃煤层，煤矿防灭火措施落实不到位。检查发现2203综采工作面（平均厚度达到8米，工作面采高7.2米，留1m顶煤进行回采）自2022年11月回采至今，仅采用喷洒阻化剂1种防灭火措施，现场试验喷洒阻化剂设备运行情况，发现阻化泵输出压力较低，阻化剂仅能覆盖30%综采工作面范围。现场通过多参数气体参数仪测定该工作面上隅角一氧化碳浓度持续达到39ppm。,《煤矿重大事故隐患判定标准》第十二条第一项
非法承包井下工程,矿井将井巷维修作业作为独立工程发包给陕西煤业化工建设（集团）有限公司韩城分公司，以上两家单位2022年12月7日签订施工合同（编号：SMZKH（2022）cb—55），施工内容包括：“5-2煤南部回风巷IV段补强支护、中转水仓施工、巷道喷浆、砼底板构筑、通风设施”。,《煤矿重大事故隐患判定标准》第十六条第五项
非法组织生产,煤矿在建设期间未取得联合试运转批复的情况下，2022年8月至10月在3101工作面违法违规组织生产。,《煤矿重大事故隐患判定标准》第十五条第二项
未查明水文地质条件、采空区、废弃老窑积水等，生产建设,矿井在未探明421盘区南部采空区积水的情况下，在该区域布置42105采煤工作面，检查时42105运输顺槽掘进工作面已掘进186m。,《煤矿重大事故隐患判定标准》第九条第一项
自然发火严重，未采取有效措施,矿井主采煤层为自燃煤层，42103采煤工作面设计采用灌浆、注氮、喷洒阻化剂综合防灭火措施，实际矿井无注氮系统、注浆管路未按照设计敷设至42103采煤工作面采空区、阻化剂未按设计进行喷洒，综合防灭火措施未落实。,《煤矿重大事故隐患判定标准》第十二条第一项
超能力组织生产,矿井核定生产能力45万吨/年，检查发现2022年11月份生产原煤48263.04t，12月份生产原煤47659.32t，产量均超过核定（设计）生产能力的10%。,《煤矿重大事故隐患判定标准》第四条第一项
